"date","health_board","lockdown_status","admission_type","count"
2020-07-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",7
2020-07-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",93
2020-07-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",100
2020-07-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",7
2020-07-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",83
2020-07-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",90
2020-07-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",5
2020-07-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",73
2020-07-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",78
2020-07-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",4
2020-07-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",93
2020-07-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",97
2020-07-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",8
2020-07-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",67
2020-07-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",75
2020-07-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-07-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",59
2020-07-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",60
2020-07-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",0
2020-07-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",59
2020-07-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",59
2020-07-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",3
2020-07-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",60
2020-07-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",63
2020-07-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-07-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",75
2020-07-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",77
2020-07-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",7
2020-07-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",69
2020-07-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",76
2020-08-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",37
2020-08-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",38
2020-08-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",20
2020-08-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",21
2020-08-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",4
2020-08-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",64
2020-08-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",68
2020-08-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",8
2020-08-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",94
2020-08-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",102
2020-08-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",78
2020-08-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",80
2020-08-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",5
2020-08-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",61
2020-08-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",66
2020-08-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",5
2020-08-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",74
2020-08-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",79
2020-08-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",4
2020-08-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",72
2020-08-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",76
2020-08-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",36
2020-08-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",38
2020-08-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",57
2020-08-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",58
2020-08-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",6
2020-08-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",112
2020-08-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",118
2020-08-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",95
2020-08-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",97
2020-08-13,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-13,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",63
2020-08-13,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",65
2020-08-14,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-14,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",52
2020-08-14,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",53
2020-08-15,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",0
2020-08-15,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",62
2020-08-15,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",62
2020-08-16,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",6
2020-08-16,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",62
2020-08-16,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",68
2020-08-17,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",3
2020-08-17,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",51
2020-08-17,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",54
2020-08-18,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",6
2020-08-18,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",83
2020-08-18,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",89
2020-08-19,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-19,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",50
2020-08-19,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",52
2020-08-20,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",4
2020-08-20,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",75
2020-08-20,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",79
2020-08-21,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",5
2020-08-21,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",79
2020-08-21,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",84
2020-08-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",67
2020-08-22,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",69
2020-08-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",49
2020-08-23,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",50
2020-08-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",44
2020-08-24,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",46
2020-08-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",42
2020-08-25,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",44
2020-08-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",101
2020-08-26,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",103
2020-08-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",69
2020-08-27,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",71
2020-08-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",4
2020-08-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",77
2020-08-28,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",81
2020-08-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",7
2020-08-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",79
2020-08-29,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",86
2020-08-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-08-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",52
2020-08-30,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",54
2020-08-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-08-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",44
2020-08-31,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",45
2020-09-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-09-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",37
2020-09-01,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",39
2020-09-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",8
2020-09-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",70
2020-09-02,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",78
2020-09-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-09-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",52
2020-09-03,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",53
2020-09-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",3
2020-09-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",54
2020-09-04,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",57
2020-09-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-09-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",56
2020-09-05,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",58
2020-09-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",2
2020-09-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",31
2020-09-06,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",33
2020-09-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-09-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",33
2020-09-07,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",34
2020-09-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",5
2020-09-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",49
2020-09-08,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",54
2020-09-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",0
2020-09-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",74
2020-09-09,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",74
2020-09-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",1
2020-09-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",58
2020-09-10,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",59
2020-09-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",7
2020-09-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",65
2020-09-11,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",72
2020-09-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","C19",6
2020-09-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","NonC19",82
2020-09-12,"Abertawe Bro Morgannwg University Health Board","No local lockdowns","All",88
